exhibitor_id,company_name,country,website,pavilion,activity_1liner,products,services,target_buyers,technologies,why_target,completeness_score,data_source_strength
2242,VISION ENGINEERING LTD,France,https://visioneng.fr/,,Secteurs d’activité Vous aider à relever les défis spécifiques aux applications hautement spécialisées dans un large éventail d’industries.,composants électroniques · simulateurs d'entraînement · équipement logistique · réseaux de communication,formation · ingénierie / conseil · distribution / représentation · sous-traitance,"MoD / Armées, Export / international",microélectronique durcie · simulation · RF / micro-ondes · 5G / sans-fil,Compétiteur sur composants électroniques — cible potentielle pour la vente de sous-systèmes complémentaires ou de prestations associées.,100,medium
2243,VITABRI,France,http://www.vitabri.com/,,Conçoit et fabrique des shelters et conteneurs durcis pour les forces armées.,shelters tactiques modulaires · conteneurs durcis · abris déployables,,"MoD / Armées, Sécurité civile, Export / international",shelters durcis,Fournisseur de shelters tactiques — partenaire pour les forces armées en OPEX et la protection des bases déployées.,100,medium
2244,VITEC,France,http://www.vitec.com/,,Advanced ISR video solutions for military and government operations.,,distribution / représentation · intégration de systèmes,"MoD / Armées, Sécurité civile, Primes défense, Export / international",IA / vision · RF / micro-ondes · 5G / sans-fil · robotique / autonomie · cryptographie,Prestataire potentiel de distribution / représentation pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,high
2245,VITZROCELL,South-Korea,https://www.vitzrocell.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2246,VIZGARD LTD,United-Kingdom,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2247,VLM Robotics,France,https://www.vlm-robotics.fr/,,"Nos technologies permettent aux industriels d’adapter leur production à l’agilité, donc de fabriquer des pièces uniques ou de petites sér…",équipement logistique · robots terrestres (UGV) · capteurs embarqués · pièces mécaniques · logiciels métier défense,MCO / MRO · formation · certification / tests,Primes défense,robotique / autonomie · Lidar / Laser · fabrication additive · edge computing · cloud,"Acheteur potentiel de gestion de flotte, télémétrie, énergie pour ses lignes logistique — également compétiteur sur le segment logistique.",100,medium
2248,"VMV, spol. s r. o.",Czech Republic,http://www.vmv.cz/en/,,Sous-traite l'usinage mécanique pour la défense et l'industrie.,pièces usinées de précision · ensembles micro-mécaniques · composants CNC complexes,formation,"Primes défense, Industriels défense",mécanique de précision · usinage 5 axes,"Sous-traitant éligible EN9100/AQAP — fournisseur potentiel pour pièces série courte des programmes défense (Scorpion, Eurofighter, MGCS).",100,medium
2249,VODEA,France,http://www.vodea.com/,,"Conçoit (electronics, software and packaging), assembles, qualifies and delivers with MCO/SLI, embedded image pr…",plateforme cybersécurité OT · outils d'audit ICS / SCADA,MCO / MRO · formation,"Sécurité civile, MoD / Armées, Industriels défense, Primes défense",cybersécurité OT / ICS,Niche cybersécurité industrielle — partenaire pour la protection d'infrastructures critiques et bases militaires.,80,high
2250,Volkswagen Commercial Vehicles,France,http://www.vwvu.fr/,,"A wide range of utility and passenger transport vehicles that combine performance, reliability, and innovation.",camions militaires · camions logistiques · véhicules ravitailleurs,,"MoD / Armées, Primes défense, Export / international, Sécurité civile",moteurs diesel haute puissance · véhicules tout-terrain,"Compétiteur sur camions militaires (vs MAN HX, Tatra, Renault Trucks Defense) — acheteur de trains roulants et superstructures.",100,high
2251,VOLT TECH,Turkey,https://voltteknoloji.com.tr/,,"Conçoit et fabrique des moteurs militaires, ensembles de propulsion, groupes électrogènes mobiles pour primes défense.",moteurs militaires · ensembles de propulsion · groupes électrogènes mobiles · moteurs / propulsion,,Primes défense,moteurs aéronautiques,Compétiteur sur moteurs militaires — cible potentielle pour la vente de sous-systèmes complémentaires ou de prestations associées.,100,medium
2252,VOLUM-E,France,http://www.volum-e.com/,,"VOLUM-e relies on over 50 years of experience in the manufacturing of high-performance technical parts, from individual units to series…",,certification / tests,,Lidar / Laser · fabrication additive,Prestataire potentiel de certification / tests pour des programmes défense/sécurité — à qualifier en discovery call.,65,medium
2253,VOLVO DEFENSE AB,Sweden,http://www.volvodefense.com/,,"Conçoit et fabrique des moteurs / propulsion, réseaux de communication, véhicules militaires pour armées et forces de sécurité.",moteurs / propulsion · réseaux de communication · véhicules militaires · radars,,"MoD / Armées, Sécurité civile",robotique / autonomie,Compétiteur sur moteurs / propulsion — cible potentielle pour la vente de sous-systèmes complémentaires ou de prestations associées.,100,high
2254,VR CARS,Latvia,https://www.vrcars.eu/,,"Conçoit et fabrique des véhicules militaires, robots terrestres (UGV), moteurs / propulsion pour armées.",véhicules militaires · robots terrestres (UGV) · moteurs / propulsion · munitions,,MoD / Armées,robotique / autonomie · RF / micro-ondes,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2255,VR FLEETCARE,Finland,https://www.vrfleetcare.com/en/,,"Conçoit et fabrique des réseaux de communication, véhicules militaires, moteurs / propulsion.",réseaux de communication · véhicules militaires · moteurs / propulsion · équipement logistique,MCO / MRO,MoD / Armées,RF / micro-ondes · 5G / sans-fil · véhicules tout-terrain · moteurs aéronautiques,"Acheteur potentiel de RF / micro-ondes, embarqué, cyber pour ses lignes communications — également compétiteur sur le segment communications.",100,medium
2256,VTT Technical Research Centre of Finland Ltd,Finland,http://www.vttresearch.com/en,,"Conçoit reliable, efficient, and advanced technological solutions for the Defence Industry in Finland…",,certification / tests · intégration de systèmes,Primes défense,5G / sans-fil · RF / micro-ondes · fabrication additive · robotique / autonomie · cybersécurité,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",80,medium
2257,VZDUCHOTECHNIK S.R.O.,Czech Republic,http://www.firbach.com/,,"Conçoit et fabrique des équipements NRBC (détection, protection, décontamination).",masques NRBC · tenues NRBC · détecteurs de gaz · filtres NBC,,"MoD / Armées, Sécurité civile, Export / international",filtration NRBC,Compétiteur sur le marché NRBC — partenaire pour les armées en quête de souveraineté NRBC.,100,high
2258,W&E PLATT PTY LTD,Australia,https://www.plattmounts.com/,,"Distribue des véhicules militaires, équipement logistique, pièces mécaniques pour armées et forces de sécurité.",véhicules militaires · équipement logistique · pièces mécaniques · armes · simulateurs d'entraînement,distribution / représentation · formation,"MoD / Armées, Sécurité civile, Primes défense, Export / international",véhicules tout-terrain · mécanique d'armement · simulation,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2259,W. L. Gore & Associes S.A.R.L.,France,http://www.gore.com/,,"Gore is a materials science company providing proven and reliable solutions that meet rigorous
electrical, mechanical, environmental and…",,distribution / représentation · certification / tests,"Sécurité civile, Primes défense, Export / international",5G / sans-fil · RF / micro-ondes · GNSS / GPS · matériaux composites · Lidar / Laser,Prestataire potentiel de distribution / représentation pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,high
2260,W5 Solutions,Sweden,http://w5solutions.com/,,Fournit des solutions et services techniques pour la défense et la sécurité.,,MCO / MRO · intégration de systèmes,Sécurité civile,simulation,Prestataire potentiel de MCO / MRO pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,medium
2261,Walaris GmbH,Germany,http://www.walaris.com/,,Walaris is a signal processing and sensor fusion software company that uses hardened artificial intelligence to fuse and process real-tim…,,intégration de systèmes,"Sécurité civile, MoD / Armées, Primes défense",IA / vision · robotique / autonomie · vision par ordinateur,Prestataire potentiel de intégration de systèmes pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,high
2262,WALTER FRANCE,France,http://www.walter-tools.com/fr-fr?utm_source=Exhibition&utm_medium=referal&utm_campaign=2026-WFR-walter-eurosatory-website,,Sous-traite l'usinage mécanique pour la défense et l'industrie.,pièces usinées de précision · ensembles micro-mécaniques · composants CNC complexes,,"Primes défense, Industriels défense",mécanique de précision · usinage 5 axes,"Sous-traitant éligible EN9100/AQAP — fournisseur potentiel pour pièces série courte des programmes défense (Scorpion, Eurofighter, MGCS).",100,medium
